3	121	177	0.024193548387096774	0.016666666666666666	0.019736842105263157
158	30	22	0.8404255319148937	0.8777777777777778	0.858695652173913
158	30	22	0.8404255319148937	0.8777777777777778	0.858695652173913
158	28	21	0.8494623655913979	0.88268156424581	0.8657534246575342
157	28	20	0.8486486486486486	0.8870056497175142	0.8674033149171272
156	28	20	0.8478260869565217	0.8863636363636364	0.8666666666666666
94	27	86	0.7768595041322314	0.5222222222222223	0.6245847176079734
97	15	83	0.8660714285714286	0.5388888888888889	0.6643835616438356
97	24	83	0.8016528925619835	0.5388888888888889	0.6445182724252491
